        e0     rho0         k0          q0        j0         l0       ksym0
-15.594920 0.164172 185.757260  -31.843321 34.342660  64.422402  156.786737
-16.109762 0.158457 234.982179  522.214822 33.606570  58.237483  -20.972080
-16.308007 0.164279 205.209466  375.983341 34.856382  67.809417  123.240271
-15.962791 0.159593 229.295821  495.202582 33.704205  54.924124  -15.494459
-15.563888 0.156659 197.095342  286.789388 32.035782  49.929628   41.193633
-15.770745 0.169376 231.926463  312.791749 34.895951  63.534317   18.820612
-15.648675 0.159286 220.264910  540.074559 31.787594  65.643772   30.627866
-16.449181 0.157028 182.873922  355.921218 30.287994  53.574101   51.266651
-15.495413 0.156569 217.397947  562.801190 33.590344  56.653575  -49.573572
-15.940797 0.157448 219.493298  443.238008 32.033418  61.219625   -7.322447
-16.339450 0.162585 199.513388  428.159613 34.196078  64.560151   60.586495
-15.786477 0.166623 203.617818  280.996657 32.968328  68.370016   57.451831
-15.748573 0.155907 212.924143  348.615708 35.715014  56.969674   49.328081
-16.140460 0.168960 237.157893  461.494927 36.890622  88.722861   90.141185
-15.555768 0.163516 227.022556  359.002721 33.379271  61.248595   39.747317
-15.988063 0.160927 226.517410  736.419839 36.513215  68.786488   92.510717
-15.966926 0.163837 232.509149  596.207461 33.810417  73.408547   80.040099
-16.092502 0.161187 223.558058  521.939350 32.660114  65.307617   79.631594
-16.023727 0.154932 194.308460  274.193466 33.379679  58.063132   82.087889
-16.078426 0.158306 197.137521  269.395427 36.038699  64.475676  106.358737
-16.514010 0.159836 245.241532  650.544371 34.202409  63.000174   11.202978
-15.964248 0.163745 197.715544  256.336895 32.158686  62.910967   47.580122
-16.377147 0.159869 221.513136  549.271990 33.432857  52.343613  -34.224478
-15.938523 0.155771 208.778015  471.361199 34.630933  44.912797   12.353318
-15.845103 0.159275 237.283671  658.470551 31.517693  63.521266   -7.457552
-16.263103 0.159253 234.435860  604.463880 32.481875  66.334414  -18.340079
-15.665983 0.152194 197.062978  374.663632 32.286063  53.484101   56.788221
-15.919864 0.158643 187.471327  197.567209 35.308743  63.190461  107.920014
-15.987875 0.160910 203.994958  248.464537 33.351650  52.363882  115.239309
-16.470591 0.155418 208.016236  466.939484 34.184186  64.769931   65.817184
-16.040371 0.155460 203.329183  365.027936 34.512166  44.858537  -10.285960
-15.788470 0.159680 186.446422  332.981876 32.438143  48.908975  168.708681
-15.844425 0.161725 214.811988  450.858814 31.533299  52.925897  -22.896677
-16.166183 0.153222 191.292259  424.814536 30.410609  53.267969   28.577734
-16.036379 0.166804 250.952235  798.133337 35.332441  70.093932   95.990147
-15.980335 0.164393 222.032953  472.588797 31.113194  66.349269   11.228576
-15.893380 0.170293 238.639733  558.528008 32.564815  64.695743  107.128771
-15.715416 0.157894 231.824703  642.310941 34.023634  51.358070  -26.540671
-15.691909 0.163177 219.148784  581.126533 32.939070  68.668526   58.706771
-15.906922 0.165234 222.595866  556.765970 33.038105  62.435855  107.103513
-15.983416 0.159370 212.314061  433.091554 33.275270  71.280798   68.403401
-15.707502 0.168002 216.008789  499.584785 32.882570  66.577271   45.346951
-15.822001 0.164320 210.329732  323.696417 32.111204  68.436591  124.715434
-16.044424 0.165635 171.237073  142.483315 32.318342  58.268017  154.862454
-16.424261 0.157142 229.651180  462.917055 34.596459  58.392152  -30.997892
-16.049322 0.160140 205.620983  360.954512 30.512956  65.875866   92.059953
-15.861244 0.166501 197.726043  261.024564 32.694054  68.767806   96.840894
-15.309275 0.154740 192.929532  279.614170 33.409327  54.089741   -4.827707
-16.207278 0.160935 226.846453  403.983387 32.578237  63.093360   16.736805
-15.809944 0.160332 188.877793  283.226895 33.728510  61.678644   39.880813
-15.916488 0.158006 203.751129  569.529449 33.313556  60.871023   78.139890
-15.928384 0.163677 184.302409   87.805175 29.497219  61.425055  139.789987
-15.948971 0.158593 229.597711  827.290635 34.777284  43.330962   39.597450
-15.774526 0.155898 200.848140  455.643872 33.164424  59.787261   19.612330
-15.903579 0.165726 205.525262  305.978579 33.598875  56.480903    7.269336
-15.853791 0.151572 225.497864  712.838857 36.856265  53.534384   19.884999
-15.779814 0.161857 190.716544  149.124315 35.688747  67.458296   71.479945
-16.282985 0.158317 219.009014  428.498931 35.416100  55.219934   59.139307
-16.106852 0.160477 219.684075  486.286033 35.127892  56.389449   74.322928
-16.210584 0.157491 208.143435  399.807644 33.791243  68.442830   88.021819
-16.341402 0.156356 190.356963  285.034084 32.374973  59.656922   37.046821
-16.100852 0.166269 208.102884  474.614950 32.133871  51.275411    1.435743
-16.386876 0.162122 221.371183  384.483882 31.874910  52.546994   47.254679
-15.686224 0.161849 222.463743  562.936966 33.176024  62.117708   86.202123
-16.089315 0.156030 211.059945  507.540398 33.954563  63.552815  -25.915743
-16.048238 0.160657 211.859123  386.907929 33.653187  73.200773   88.901475
-16.113412 0.167096 246.380306  472.953928 34.621889  67.311286   43.782072
-16.106263 0.163931 220.201431  336.828466 32.852129  57.252870   75.618666
-16.127496 0.161193 184.401034  259.393606 31.111241  57.101657   47.887728
-15.752009 0.163860 216.240729  550.484490 31.860467  65.046503   90.912534
-16.184428 0.155649 195.089828  317.008096 32.536809  63.630868   46.164005
-15.939176 0.157365 211.923484  609.573669 30.193770  61.125183   56.098050
-16.149252 0.163028 190.679038  550.024546 33.224615  43.981336   34.813021
-16.164140 0.155268 204.552632  353.243854 33.790914  52.586418    7.390384
-15.953751 0.161307 229.609906  466.525085 33.053103  70.521366    9.998580
-15.736259 0.167700 220.421475  480.515123 30.897254  63.226604    9.492386
-15.502456 0.162181 222.998957  352.042196 34.694784  60.538826  102.130528
-16.103526 0.159944 191.306759  323.016750 33.979562  60.751543  142.134220
-15.887741 0.163685 240.178896  520.539064 35.282941  58.625958  -21.465068
-16.116538 0.167802 205.282877  292.554202 30.475507  70.471446  117.584318
-16.099204 0.163562 228.332049  605.916559 31.037918  67.818079   65.138027
-15.754170 0.166953 213.972481  631.300694 33.229676  62.549772   94.968515
-16.268041 0.163210 231.792827  392.201309 33.705882  61.157860   35.185720
-15.813322 0.161833 180.899998  251.470689 31.636407  58.422358   61.417819
-15.938224 0.159209 243.723974  657.994839 34.379861  66.082670   10.442166
-16.381876 0.157145 212.098345  399.962153 33.718891  69.188933   46.022941
-15.853141 0.153089 197.868119  418.720582 28.800258  50.823813   15.834667
-15.887546 0.163955 246.192820  666.383118 30.958282  64.324048   28.638970
-16.119216 0.156997 214.040538  349.450601 34.770742  62.275956   31.301191
-15.866745 0.159926 231.701362  519.422801 33.431506  57.275318  -37.094916
-15.960988 0.161142 216.010326  372.704982 31.450122  66.798666   62.463466
-15.559202 0.160117 224.375127  447.623927 34.055587  59.531062  -24.221291
-16.212201 0.154394 216.380014  510.054073 32.975270  51.511305  -41.197666
-16.158393 0.166679 233.529131  458.777802 32.235400  72.127363   73.083650
-16.284072 0.157121 192.506887  328.278660 31.189834  60.127699   43.885091
-16.029402 0.163804 224.914730  397.149500 31.968785  64.374045   63.044383
-15.963084 0.160486 217.697632  365.490633 33.271227  54.447583   23.303338
-15.848411 0.155724 216.140325  455.310184 32.738520  56.986653   -5.663750
-15.924423 0.161134 236.467652  546.462541 32.273346  66.476325   -3.595419
-16.036941 0.152936 199.510320  360.146688 32.365878  53.468478   48.067883
-15.567530 0.159049 184.059620  413.804029 31.146337  54.261178   65.710578
-16.115031 0.156952 225.074171  482.449390 32.973074  55.342455  -17.106629
-15.660333 0.153252 193.389050  284.367175 33.983988  50.766541   21.883426
-15.910044 0.178555 216.075243  257.459109 32.333058  67.600942   70.271442
-16.069228 0.162356 205.288688  294.066186 31.447844  65.419557  118.318266
-15.581484 0.161671 214.010249  469.647226 30.381912  53.823511  -12.905555
-15.713542 0.161133 203.180250  311.934206 33.402613  65.154655  112.196603
-16.133995 0.164263 243.968710  684.657190 31.654036  56.880158   68.450324
-15.973638 0.159816 200.222572  289.357330 32.866191  48.564032  109.903693
-15.749294 0.162279 223.658909  559.854489 31.444940  68.364867   53.304761
-16.146693 0.159211 206.545039  481.168616 35.217878  69.771210   50.467120
-15.773507 0.148485 209.888325  671.684954 32.429097  55.704197  -11.613617
-16.085448 0.155697 226.075019  500.544893 35.062978  57.737939  -11.730624
-15.760227 0.163291 194.416805  245.928590 30.113560  51.950237   65.773044
-16.147420 0.157327 226.714231  864.375050 32.184590  57.618800   43.708369
-16.300813 0.161201 234.193166  481.747283 31.468782  57.874368    7.132378
-15.972617 0.164236 228.439575  418.779484 33.401412  57.202391  -23.190091
-15.815737 0.153034 214.460702  698.636788 32.844812  62.928820   29.086709
-15.737959 0.156653 208.503436  335.177483 33.349226  50.989715   66.066622
-16.264714 0.155285 214.066994  458.922805 32.217898  57.572945  -19.684489
-16.058102 0.158028 215.280336  495.599330 32.359095  56.735366   16.364724
-16.100861 0.155901 220.578552  684.898859 31.933271  54.719832    9.667910
-16.166371 0.153174 215.701782  502.382348 32.406354  56.574696   25.487158
-16.286309 0.155023 214.855935  455.466288 32.147935  51.187870  -14.828063
-16.179948 0.156566 207.468485  488.721687 32.334730  61.454265   31.136238
-16.025595 0.159880 203.064194  448.454603 32.640319  55.894001    5.398572
-16.211514 0.156964 200.255206  431.939565 32.489861  59.479477   35.523865
-16.044192 0.156699 218.463816  601.349021 31.974950  55.446232   -3.623605
-16.396590 0.153542 212.837760  550.637408 31.864107  58.896015   18.934063
-16.371543 0.155801 199.149419  396.233139 31.787615  55.580587    5.603669
-16.114137 0.155643 188.048466  442.120514 31.984984  41.520666   -6.825745
-16.114122 0.152306 190.069002  378.551190 31.695704  43.949401   18.571399
-16.077552 0.158956 215.404252  467.004471 33.094259  47.441947   43.114132
-16.061191 0.158837 204.799156  556.775914 33.005721  42.380875   58.365603
-16.050174 0.155242 200.369676  564.347041 31.018260  52.370237   18.853732
-16.052839 0.157845 207.625625  502.381116 31.653947  49.291664   -6.750316
-16.165284 0.156193 205.067550  523.569090 31.555685  46.504937    6.136709
-16.153424 0.154908 198.609743  474.564188 30.704151  49.103054   19.069849
-16.002863 0.151668 186.822001  374.131400 30.006483  44.688640   24.116777
-16.014277 0.154648 192.747724  494.513839 30.046706  49.382332   18.541451
-15.961025 0.155548 203.907788  552.578974 30.892550  51.804356    7.369910
-15.970146 0.152274 214.804271  696.242258 32.136617  48.806741   23.251160
-15.954546 0.153137 211.454763  547.788174 31.635607  54.015744   39.639137
-15.935247 0.154657 209.810424  662.951510 32.577789  43.539664    5.664103
-16.039543 0.150796 197.166075  426.972198 32.404060  49.695095   30.419912
-16.067365 0.153002 195.827645  476.132221 32.296653  45.121933  -17.983223
-16.000613 0.157872 202.967592  475.523396 32.572774  52.946607   46.306914
-16.079101 0.157114 201.404600  449.112467 31.441781  54.879140   65.504922
-16.140795 0.159740 230.972002  712.115116 32.649563  51.285462   22.401552
-16.194888 0.154611 222.484616  734.001626 32.397622  51.661790   50.238451
-16.255847 0.158073 223.046332  674.063059 32.969709  50.920467   60.496673
-16.373318 0.158254 219.350876  648.577953 31.178888  56.389567   45.091982
-16.369858 0.157885 214.091766  556.870527 32.724095  61.874409   77.701700
-16.512498 0.158102 208.004849  564.206953 32.520718  57.811159   49.072638
-16.307551 0.156656 214.580519  620.647492 31.604568  55.961313   25.445359
-16.168383 0.158240 203.106230  706.918466 32.270238  51.771036   53.496626
-16.236383 0.159550 210.131271  675.482769 31.994375  48.911380   24.718547
-16.258243 0.157737 207.158678  609.505022 32.338299  50.360273   40.203978
-16.223704 0.157897 203.051328  522.021749 32.762112  57.056327   93.291864
-16.380246 0.157813 204.511532  522.758779 32.821262  58.790650   62.551009
-16.150627 0.159399 198.878215  586.820912 32.267182  53.904696   65.280319
-16.475934 0.161888 215.170440  612.249184 32.588915  48.825661   19.799825
-16.672367 0.163480 210.649701  578.632710 32.261220  48.231642   14.832911
-16.228107 0.160996 210.412396  499.222875 31.584238  55.432825   62.387991
-16.364302 0.160711 223.389063  590.038873 28.291833  46.740483   62.771275
-16.374472 0.161584 228.668421  505.042182 30.989219  51.872247   50.345709
-16.067044 0.159339 213.986673  592.769159 30.791455  51.791914   45.944451
-16.131204 0.160168 207.965737  563.279730 31.449899  55.302404   41.615223
-15.970873 0.159173 209.980826  573.646739 31.012156  58.192789   45.561656
-16.110529 0.156924 215.219441  498.435173 31.671295  61.963051   55.540744
-16.110541 0.158682 209.415933  560.739805 30.684529  57.853605   45.401398
-16.007533 0.156485 213.281434  686.810973 31.304187  61.041724   67.268944
-16.076860 0.159833 211.755286  544.947571 29.880683  59.095626   50.389502
-16.066208 0.159586 215.954159  566.690083 30.496308  60.386257   59.931459
-16.091963 0.160158 219.213993  590.481168 30.748254  58.017372   85.910045
-16.128695 0.159046 206.383558  454.366168 29.249026  56.130413   25.475150
-16.288534 0.157792 215.169644  430.139836 30.630186  53.200097   35.747617
-16.287988 0.158662 216.064800  599.364672 29.530654  55.488373   38.509284
-16.527461 0.158494 216.179893  614.252360 30.541311  49.367196   27.162231
-16.241235 0.159794 217.210530  550.751350 31.246399  49.684936   10.063343
-16.253344 0.159994 203.642325  513.133981 30.361343  52.892923   22.262368
-16.246299 0.158119 213.548694  478.198696 31.347061  57.785406   21.731520
-16.176318 0.158174 208.694393  508.648299 31.408753  51.872605   62.966285
-16.210126 0.159738 215.267884  676.629823 32.952177  49.207256   57.468515
-16.229284 0.159544 219.417871  752.709114 31.872346  51.280581   42.578582
-16.111602 0.158086 207.520672  359.063276 32.658975  55.764865   29.013823
-16.116099 0.158527 200.164827  399.548827 32.826892  55.057350   22.076426
-16.123765 0.156071 198.128645  364.634196 32.754416  60.023368   75.235449
-16.500239 0.159258 205.696318  380.374883 31.482120  50.391183   21.810333
-16.016997 0.159576 202.309711  383.929668 31.985024  56.179711   34.248588
-16.085062 0.159680 191.716384  379.016553 31.175075  45.145981   37.710633
-16.108350 0.158017 194.855843  336.177324 31.571391  55.848423   85.613834
-16.070960 0.160918 203.998476  359.750313 31.066630  49.001118   95.892482
-16.215016 0.158800 184.882626  305.076523 30.856391  53.339459   75.218613
-16.318037 0.158191 185.782163  412.083496 28.593584  42.293834   34.017085
-16.171940 0.157103 172.313086  386.931537 29.310049  41.420188   85.332776
-16.216014 0.154829 180.487541  292.048225 30.226599  48.861094  118.848273
-16.094310 0.153778 192.076827  336.636080 31.593414  53.981162   61.243629
-16.028276 0.152117 169.987347  305.314082 30.996731  49.303132   82.776699
-16.057922 0.157917 187.887085  262.565273 33.016073  59.186410   51.273015
-16.211972 0.161449 196.335982  346.471599 32.454949  53.819481   75.236589
-16.240999 0.161248 177.742655  263.421827 32.500320  41.726835  133.712449
-16.230667 0.159593 185.596761  295.517684 32.069001  57.900989   82.706830
-16.192939 0.160522 187.796332  282.287594 32.205718  64.022241  103.692565
-16.231831 0.161656 180.293199  285.788008 30.670254  47.697365   85.519238
-16.171356 0.161912 187.747960  309.462410 32.224476  54.949219   90.716790
-16.297818 0.161792 185.499825  275.947395 30.456906  47.876215   39.792798
-16.051917 0.161025 192.237277  330.567361 31.933545  58.001128   68.914238
-16.079577 0.161735 183.578555  283.461978 31.448300  53.165832   65.464227
-16.188423 0.160259 201.772659  422.112888 31.302767  58.773165   85.256578
-16.380962 0.158019 199.996150  346.611510 32.352736  67.124110   76.712969
-16.104406 0.159785 190.098445  215.396584 31.393474  59.407396   83.583786
-16.123616 0.160779 177.514684  169.977681 31.343832  55.509943  118.494064
-16.038379 0.162298 208.470755  420.468542 32.624013  63.217539  110.034509
-16.114324 0.162581 215.346228  422.126068 31.544119  59.996360   72.150342
-16.240695 0.159769 192.008686  393.057183 33.598473  46.890910   23.000270
-16.036554 0.159119 205.245738  421.487188 32.746147  50.059752   34.926740
-16.036554 0.159119 205.245738  421.487188 32.746147  50.059752   34.926740
-16.004919 0.157903 193.891571  452.679557 32.788884  45.957501    9.883975
-16.526386 0.160719 185.731124  356.444586 33.096966  48.559682   70.684269
-16.131549 0.161822 184.733267  240.209723 33.761238  51.386835   95.321353
-16.277719 0.160086 202.727941  430.573238 33.178525  47.712804   54.052726
-16.426846 0.160442 216.634815  470.145596 32.909872  51.332925   58.462290
-16.092874 0.162639 205.575996  549.474119 32.383768  41.744841   39.553251
-16.346915 0.160195 190.952485  462.412195 32.965218  44.775009   38.910583
-16.503311 0.161063 204.415135  502.157470 32.573826  44.100963    3.304020
-16.198329 0.162668 186.015048  445.429640 32.148401  48.054056   59.224351
-16.115145 0.163240 197.535515  430.930640 31.856485  43.389366   40.310391
-16.339984 0.162446 195.920552  593.927566 30.947772  38.122011   60.488410
-16.255888 0.162023 204.268506  449.400118 31.878485  45.774457   19.941589
-16.106930 0.161107 197.080179  393.970822 31.412143  46.623327   27.755552
-16.098932 0.162199 190.696669  362.169787 32.224354  46.422346   67.846552
-15.707424 0.158713 197.745826  375.727368 32.559592  51.676283   83.408529
-15.778684 0.159472 205.306937  373.933299 31.885053  55.698771   57.359861
-15.764866 0.160292 199.634723  317.518716 32.402934  51.908858   44.070795
-15.749724 0.161643 202.369231  365.371165 31.716714  55.879189   33.348061
-15.702918 0.159851 188.523707  371.309118 33.109460  37.556185   79.078866
-15.941480 0.160794 199.962655  339.953115 31.126613  60.409533   39.186258
-15.897120 0.161921 191.414605  297.300850 32.094442  57.827430   53.915585
-15.812842 0.162347 202.973037  392.284198 30.926272  57.159331   51.877467
-15.817659 0.158004 202.568165  463.341540 32.572227  57.486195   90.988121
-15.888450 0.160660 216.097038  780.273020 32.351734  58.208701   67.392347
-15.913949 0.159984 206.447628  452.218886 32.841882  55.037421   31.141927
-15.707860 0.158001 203.638561  432.059062 31.105953  50.075284   58.837592
-15.759494 0.157797 202.962225  348.811839 31.390412  54.484940   34.424880
-15.928822 0.157410 222.517700  687.263042 31.279122  47.538347   37.751293
-15.790541 0.155211 203.805541  541.790072 30.425455  51.866008   56.183855
-15.812467 0.158165 218.361558  473.666762 29.582496  53.817210   26.197835
-15.741890 0.159183 211.664225  640.637938 30.970665  59.524853   60.034783
-15.745480 0.159222 214.013758  522.410144 31.157216  54.792638   69.777485
-15.787074 0.159256 207.476265  569.851538 31.380184  48.531644   65.329403
-15.787074 0.159256 207.476265  569.851538 31.380184  48.531644   65.329403
-15.815633 0.158652 194.964154  498.937007 31.344781  54.816108   68.599520
-15.900007 0.159558 220.676536  675.008301 30.913111  54.483229   42.918024
-15.827512 0.158344 210.149732  618.615454 28.494337  43.585307   47.335843
-15.866236 0.158271 198.611192  617.047600 30.976192  48.459015   62.156191
-15.796768 0.157102 203.682775  570.978907 29.497787  49.223468   63.718618
-15.946516 0.160126 203.639717  594.274903 30.499591  47.412603   35.190532
-15.929874 0.158572 198.387428  361.202297 31.044822  53.985435    7.773535
-15.997997 0.159884 209.234321  398.012521 31.075434  55.877696   62.950165
-15.952123 0.159248 213.201185  472.295888 29.709475  51.998688   48.880594
-15.943666 0.162145 203.083907  345.639474 31.978117  50.732322   56.535079
-15.557837 0.157636 188.206659  479.049719 32.262357  49.734617  100.044530
-15.768137 0.155799 196.113437  315.565997 32.459643  57.863049   56.969755
-15.745661 0.154971 169.438738  331.071728 32.240201  55.629608  104.142539
-15.809272 0.157305 195.601636  253.440384 32.402190  53.647650   77.756950
-15.853617 0.158257 199.212691  374.902869 33.089884  53.828027  102.833637
-15.802514 0.160934 207.617029  390.472930 32.622050  55.945140  122.220024
-15.758552 0.158984 207.406121  343.954894 32.800955  54.775533  105.590957
-15.977224 0.158311 189.758918  310.955770 31.520631  61.620339   65.538637
-15.902050 0.161044 199.747095  285.287996 31.062708  58.738408   74.417188
-15.956312 0.161503 205.935449  304.325950 30.981837  56.098251  107.167698
-15.967941 0.161252 197.617965  405.595933 31.615326  53.974738   73.492777
-15.965262 0.160725 183.982153  339.778796 32.223723  62.268847   93.440768
-15.880663 0.158674 186.943565  295.312773 30.780659  50.210465   81.118716
-16.019975 0.161207 194.930985  447.341138 33.340856  55.423047  119.351042
-15.985535 0.158120 185.954297  314.202724 31.125154  49.636061   96.304682
-16.008378 0.159846 193.964001  282.987935 31.442591  53.928755  120.601299
-15.759933 0.159539 194.935649  349.465277 32.114196  57.491021   53.411828
-15.856516 0.154928 167.860088  161.673116 32.533926  57.238872  105.358879
-15.835432 0.159115 198.363086  235.437341 32.744265  56.474244  132.485442
-15.766079 0.160264 200.382898  221.223099 32.540658  57.074681   94.815147
-15.492807 0.161465 196.304620  347.689406 32.205795  58.151812   73.520476
-15.492807 0.161465 196.304620  347.689406 32.205795  58.151812   73.520476
-15.635856 0.160536 180.455546  272.037917 32.558382  55.820602   77.611941
-15.375693 0.160777 199.736099  292.573992 32.783291  58.716423   71.719783
-15.651233 0.155838 173.798211  199.729335 32.006345  56.109156  111.641986
-15.752163 0.161992 195.887121  344.142843 33.195908  57.654444   67.259728
-15.773467 0.161518 192.268458  210.798115 33.232638  48.810598   86.549221
-15.746023 0.158237 175.287196  151.813677 33.198996  60.524445   79.178893
-15.455692 0.161003 191.809931  360.816326 33.042393  59.948574   87.184472
-15.698219 0.159795 183.679885  210.232147 30.758019  53.895522   68.375215
-15.791242 0.160893 203.313557  236.238279 32.133300  55.460934   98.983151
-15.833728 0.160924 183.726937  217.218836 32.361051  57.290071   92.917514
-15.659954 0.161961 180.719899  257.225318 32.165490  54.341831   97.826117
-15.697425 0.159512 189.033599  191.184512 30.850472  57.007274  102.860108
-15.706353 0.161850 178.277404  304.413547 32.128932  45.892317   71.040971
-15.839713 0.160861 177.635464  203.180410 32.044961  53.861294   92.863561
-15.842517 0.161951 180.682940  153.521613 31.092549  55.749007   86.344924
-15.745215 0.162805 181.118354  201.259121 32.001352  48.925912  123.679867
-15.659788 0.161897 186.097196  125.042179 30.649104  60.886456  155.663575
-15.624168 0.162401 192.296412  318.760252 31.823302  61.638215   99.133252
-15.739396 0.162832 180.885364  132.969424 32.430385  48.752377  152.672190
-15.544393 0.162813 185.575508  313.484940 32.958096  56.008083   86.580201
-15.719946 0.161097 162.180019   63.074962 30.635801  58.474269   99.980488
-15.736604 0.159313 221.193743  668.788165 31.958352  54.852891   39.510459
-15.715490 0.159424 229.847750  676.275364 31.285779  62.685852   15.303090
-15.733083 0.159605 208.726960  415.141584 31.268365  53.635590    8.090776
-15.644792 0.161726 222.012327  758.713210 32.710004  49.913059   65.789660
-15.864097 0.157624 221.077740  591.312208 32.372128  50.042699   33.497961
-15.855406 0.156185 222.768112  777.878509 32.271813  54.368425   52.133695
-15.649031 0.157812 201.491101  527.816968 31.412114  52.695701    0.338975
-15.741141 0.158233 199.731418  580.445568 32.085088  53.036361   21.229228
-15.751792 0.157374 226.015961  760.531268 31.843989  53.692349   29.206393
-15.776631 0.159693 203.974739  512.006166 32.393838  51.426164  -13.015004
-15.765570 0.161534 213.032906  439.528016 31.055222  50.300823   22.485528
-15.794267 0.162105 202.652854  455.169619 31.705203  47.012635    1.052132
-15.941195 0.160673 212.377224  536.109842 31.855354  51.086803  -12.026206
-15.756298 0.158745 203.141900  503.927592 32.564048  47.440238   63.634189
-15.876570 0.159088 204.145746  411.681066 32.642065  51.320464   36.107624
-15.707358 0.159214 203.495093  404.271983 32.419060  48.322564    4.872779
-15.980303 0.159840 206.234939  411.868041 32.367460  48.117176   56.146518
-15.748890 0.153878 206.523842  483.618006 31.702640  54.960055    2.419966
-15.746190 0.151122 199.926245  574.288570 31.893237  54.799979   17.319946
-15.773151 0.157590 204.153751  550.050221 32.560965  51.223032    3.188348
-15.650929 0.153827 206.131413  639.284312 32.452769  52.372452   41.857418
-15.864475 0.156646 200.465157  346.608710 32.622717  56.640276   17.117945
-15.804652 0.157529 195.110589  398.761341 32.114469  48.271281   16.046650
-15.736450 0.154085 198.798828  376.337678 30.844729  49.691503   50.638390
-15.964150 0.158056 205.820032  393.312179 32.019157  46.405898   53.360090
-15.890931 0.158865 197.177194  542.628837 32.303844  51.384845   33.601297
-15.626896 0.157761 210.814785  637.238063 32.543263  42.139152   43.665885
-15.985995 0.154539 186.864525  404.553206 31.593031  42.655477  107.377611
-15.802227 0.152291 187.460310  455.501663 31.234467  47.043627   24.316635
-15.861318 0.154130 169.047882  405.212265 31.724217  42.044194   41.308009
-15.843088 0.156672 191.984005  576.160976 32.829369  36.267862   25.689996
-15.799180 0.155545 185.964385  502.407350 32.327427  35.723101   31.706480
-15.898943 0.159536 189.444514  572.216058 32.104273  36.191495   91.067854
-15.929999 0.159058 181.299076  506.582348 32.021392  34.875117   65.082373
-15.929999 0.159058 181.299076  506.582348 32.021392  34.875117   65.082373
-15.734892 0.151493 185.957645  465.991242 32.537386  42.660097   31.484328
-15.877309 0.155143 205.257528  537.545051 32.655759  45.106461   13.300689
-15.846808 0.154607 185.631625  427.781497 32.566759  49.061237   59.232762
-15.846808 0.154607 185.631625  427.781497 32.566759  49.061237   59.232762
-15.944457 0.157300 187.721991  420.780768 32.694831  51.686330   31.767821
-15.938393 0.157068 203.157922  424.464109 31.140926  49.399239   14.590248
-15.559361 0.156617 188.714934  490.590873 32.211819  51.493130   53.727893
-15.805207 0.155615 195.583210  485.357334 32.594593  43.496627   -5.677953
-15.943155 0.154485 202.145257  498.444445 28.975676  46.529956   27.320956
-15.986469 0.157029 181.350507  385.973763 29.456074  43.974425   33.386551
-15.932138 0.154717 186.252926  393.686871 30.551082  43.061388   57.015457
-15.849395 0.156283 193.686147  425.077577 30.079819  47.092287   20.370852
-15.936279 0.158862 177.307656  469.599603 31.831533  39.433345   72.931337
-15.936279 0.158862 177.307656  469.599603 31.831533  39.433345   72.931337
-15.866703 0.156594 195.460205  494.698014 30.946613  52.108421   43.562994
-15.844493 0.159208 181.151749  546.911994 30.252442  41.818983   63.991738
-15.913450 0.152102 191.646604  393.694088 32.950926  48.521526   40.639993
-15.697716 0.155568 193.588548  651.117330 32.781762  45.246213   15.658089
-16.349359 0.158443 203.213944  483.916365 33.774578  44.092484    0.144007
-16.232313 0.159959 204.055593  675.376979 36.385009  46.571223    0.854544
-16.014697 0.156350 201.390231  578.992749 33.836726  53.134883   94.940601
-16.410439 0.160069 211.831616  579.563356 34.431963  53.044086   94.030011
-16.581227 0.158176 202.043900  434.009809 35.872481  50.599303   40.230915
-16.109711 0.157924 211.190286  528.407640 35.714843  55.639235   55.491484
-16.040080 0.156380 207.003978  511.136348 37.068591  51.213114   41.572042
-16.080972 0.160245 198.176514  379.408317 36.723074  50.553387   94.645982
-16.080972 0.160245 198.176514  379.408317 36.723074  50.553387   94.645982
-16.087080 0.160598 204.379220  470.566203 35.229265  48.219532  110.734640
-16.239637 0.161274 197.036685  329.629725 36.508098  51.510302   78.975369
-16.239637 0.161274 197.036685  329.629725 36.508098  51.510302   78.975369
-16.125391 0.158363 205.681560  438.501975 35.263789  60.507899   80.135863
-16.109412 0.161125 191.110337  451.519973 34.370377  58.677344  118.742731
-16.254644 0.160227 199.969992  314.734845 34.007752  54.261164   84.546619
-16.216852 0.163910 192.710196  331.746664 33.828467  65.723987   80.133112
-16.304132 0.162331 211.443033  331.952210 33.513356  63.156023   67.805609
-16.311859 0.162548 203.415704  275.184983 34.033360  62.386720  130.361425
-16.500982 0.161234 193.936011  380.306583 33.345661  60.193063   90.310592
-16.549409 0.165097 187.410040  272.097978 34.201053  61.254405  107.013259
-16.152678 0.162712 180.675537  284.396926 34.246170  54.313871  145.062099
-16.543744 0.162733 190.227228  180.766560 33.759350  59.906546   97.972014
-16.216912 0.162417 193.176759  313.159309 32.449165  55.062396   75.820385
-16.398405 0.163971 206.729266  338.892748 34.152569  70.658227   91.124921
-16.172098 0.162170 210.959415  414.182940 33.666693  72.014715   89.761427
-16.115872 0.163109 212.002543  417.205299 32.929423  67.431821   64.040984
-16.238180 0.160129 218.122824  440.485920 36.186397  66.196578   56.834489
-16.433730 0.159987 216.801567  555.621579 34.219628  65.505360   56.230346
-16.389042 0.161248 205.834803  358.029192 33.190940  67.953858   49.165899
