        e0     rho0         k0          q0        j0         l0       ksym0
-16.142392 0.158432 265.362993  118.708475 33.172089  78.411399 -170.099083
-15.754768 0.165157 202.816755   93.783938 32.103123  35.606615  -71.069319
-16.326873 0.159398 221.316366  135.269262 33.024892  69.711017   80.486016
-15.747820 0.157948 243.026179  519.276038 33.156946  37.686594  -92.955035
-15.545340 0.157003 167.777715  291.296497 32.517228  85.198444   93.895412
-16.465853 0.151637 248.573598 -275.208235 33.657381  36.860565 -294.922574
-16.463307 0.155100 161.672034  214.105544 33.413648  61.158027  -53.417112
-15.600783 0.158215 253.716579  686.231302 34.165605  79.083677 -100.530245
-15.624159 0.159528 266.296038  143.914149 33.609929  54.211693 -128.819910
-16.150475 0.159274 203.557960   85.759786 32.781295  74.166191   71.932279
-15.661530 0.155225 195.837155   44.978594 31.604546  31.883410  -86.968165
-16.175332 0.162718 207.942894   50.834835 31.724312  31.265835  130.818388
-16.379081 0.159374 174.690787  218.187323 35.284739  41.448660  -46.782263
-16.010802 0.158656 224.668189  165.064535 32.532492  62.244087  -66.443483
-16.143992 0.157657 202.385636  100.384631 35.724230  31.656044   -0.927713
-15.840919 0.154515 194.637908  263.592138 33.598723  78.994953  185.019411
-15.900755 0.154273 208.802320  517.316532 30.379041  79.921909   50.289228
-15.852548 0.151468 101.211291 -101.927360 30.621249  32.957615  488.670515
-15.798626 0.166180 244.990768  726.579103 32.459624  88.147150  159.031005
-15.927141 0.163062 229.241445  508.748932 32.355112  26.646230   -1.509411
-16.125109 0.165516 265.285754    6.395812 30.278779  55.129819 -232.137189
-16.264936 0.161376 186.841278  488.035767 31.871674  14.500999  157.800070
-16.018241 0.155362 202.807211   61.779069 32.545014  62.684432  102.790371
-15.881947 0.162366 259.266454  927.559086 34.129100  42.671328  -17.325637
-16.130839 0.155028 201.828147  277.233720 32.566487  83.191529 -104.794509
-16.162033 0.159037 221.336745  163.143237 31.000680  70.695041   87.673550
-15.917756 0.159031 269.388072  330.698656 32.994295  77.811594  -94.844091
-16.123305 0.160349 204.530754  175.059820 32.711326  30.530468  -60.947280
-16.086930 0.161777 186.224135  542.937115 33.463377  58.796814   10.561886
-15.710223 0.167318 232.989945  446.471997 32.161837  54.972573  -88.807944
-15.734997 0.173665 253.286904  251.575551 35.748470  99.071377  -25.388490
-16.229927 0.167144 252.726914  687.319837 32.702450  51.773413  -66.319777
-16.143897 0.148475 217.591182  -20.846367 33.917291  26.481685 -166.455320
-15.971032 0.163758 190.197246 -276.879278 33.157009  64.565400   80.277610
-15.959444 0.164779 168.092015 -398.024011 30.257066  56.677650   20.216359
-15.541718 0.158714 226.661815  -76.621319 33.683970  48.307284 -127.417473
-16.214300 0.154156 178.818765 -118.751158 30.581058  58.965683  -23.682131
-16.046371 0.153769 223.225242  206.239516 28.910914  32.872494 -105.974636
-16.121223 0.160275 238.174409  205.075538 30.360524  86.299009 -158.667151
-15.850504 0.157535 253.095794  430.949655 31.835147  71.673988  -36.521723
-16.122439 0.164249 224.230977  178.412908 34.200985  37.411176 -107.972129
-16.104244 0.164462 248.611582  253.027011 34.126355  73.669115  213.785147
-16.059799 0.156367 222.906709  525.443698 34.022869  34.239846  -85.372806
-16.170175 0.163812 212.968853  214.049553 32.055100  34.588101  -22.065962
-15.715584 0.163867 210.121568 -221.072115 35.087657  49.907077 -193.589603
-16.166927 0.160706 232.321499  108.897592 32.161560  44.696191  -91.665775
-16.054848 0.168243 203.323651  602.244953 30.296569  32.813168  251.608728
-15.862882 0.166228 245.663474  304.895772 30.376640  52.244078 -121.100931
-15.996812 0.152756 214.979986  127.495024 32.932317  37.232771 -150.743768
-16.294653 0.164731 218.082829  136.706591 30.010302  77.481042  227.963279
-15.666713 0.163874 194.855892  259.693807 31.993990  96.305942  -26.040321
-16.008739 0.167532 281.703487  672.958957 32.754400  52.383753   -9.352008
-15.718244 0.161086 229.127336  237.670444 29.882152  37.621553   73.179313
-15.965223 0.163523 176.171000  397.499806 32.040922  72.507501   95.927429
-15.846945 0.160210 239.970618  320.083448 34.693260  44.537006   33.203695
-15.929370 0.160835 230.985437  433.718231 30.013423  30.025938  -31.786174
-16.215029 0.159120 210.478453  -92.898044 32.704264  45.740474  -97.041757
-15.695797 0.160078 229.979651  206.003460 30.643886  47.458902  -58.410461
-15.974845 0.162570 208.539025 -137.078922 29.465374  58.544072  248.712011
-15.888379 0.158221 179.059480   63.854170 32.808402  81.786675   56.778276
-15.779602 0.164365 171.498333  648.853615 34.166502  54.765849  191.561301
-16.023767 0.164415 175.567929  174.537994 35.519377  70.226862  326.255307
-15.916057 0.164544 254.020103   76.374196 32.329395  55.310381  175.889199
-15.798388 0.157400 188.029110  449.763920 30.311206  10.158437   51.559759
-15.712834 0.162101 237.276833  120.306795 34.133635  59.619321   -0.558608
-16.043247 0.166779 205.759563  452.270405 31.883379  92.223047  140.655865
-16.480661 0.158924 224.862327   65.174342 34.015565  48.224942   62.703619
-16.200284 0.164198 255.733411  383.740542 32.299169  90.716573  -40.656460
-15.957645 0.160367 223.049973  -40.774508 33.312552  63.517503 -109.095610
-15.784071 0.158155 201.324183   67.557107 30.966502  70.774149  -56.224691
-15.746104 0.148921 254.887284  505.402461 33.804167  44.824329 -105.772026
-15.644001 0.161344 233.912678  412.362255 32.154524  44.251583  186.288152
-16.200357 0.171790 248.769891  639.489633 31.657741  52.210329  236.274496
-16.186533 0.165354 184.537097   42.863110 30.407519  33.509724   -5.085263
-16.072102 0.158742 261.235787  369.533840 29.710124  41.897275 -115.139207
-15.973248 0.155552 178.051551   61.878854 33.471459  65.873912 -154.361415
-15.957462 0.164488 233.206477  150.706635 32.606744  68.352865  269.524664
-15.954911 0.155729 278.055535  461.531488 31.836595  73.000682  -89.289678
-15.959477 0.162936 200.755371 -262.395521 32.618157  79.926789 -113.659189
-15.611792 0.157565 176.620705 -182.363434 32.270884  84.949603 -101.547570
-15.933014 0.162611 264.925285  503.829704 34.832938  56.363220  -22.502843
-16.036793 0.151703 240.157944  313.020366 33.743422  68.243739  -94.694043
-15.907722 0.153169 273.367599  332.785828 33.224329  63.180597 -122.901639
-16.146898 0.159382 213.429563   77.355827 32.162283  39.206027  -63.719219
-15.795432 0.156135 177.992491  229.064873 32.583232  16.414986    0.935189
-15.933244 0.163137 236.524466  134.198278 35.660624  53.960962  -55.238931
-15.539594 0.157844 158.374434  334.002371 33.636803  43.819730   25.793045
-15.859732 0.157256 252.192630   72.831014 31.390574  37.525360 -187.452627
-16.225806 0.159500 243.529203  763.892242 33.025114  91.018638    5.959495
-15.905133 0.158365 134.183053  782.534772 31.918300  14.023894  214.109013
-15.987012 0.158929 200.237725   83.630152 33.675590  74.592479  138.566446
-16.208568 0.159416 188.278962  547.810231 32.333119  22.687544  201.681662
-15.977747 0.161664 210.479084  329.838693 32.400795  28.033641  145.251516
-15.924500 0.163414 199.895633 -227.451694 33.069000  70.946413  -63.544775
-15.748543 0.155158 254.484514  272.941772 35.343264  62.003489 -186.299561
-16.207605 0.156505 239.928223  -96.182246 31.614445  68.595002 -181.196569
-16.363471 0.155886 269.854829  414.603833 31.179387  68.826984  -80.429489
-16.121532 0.164607 245.479775  -24.558404 35.072634  77.366795 -128.567906
-16.292220 0.157972 225.715966   86.937842 28.185238  42.871133  147.814935
-15.863748 0.151511 233.257010  456.024421 31.522501  58.692904   23.371573
-16.105662 0.157179 261.047437  379.904265 31.561251  69.749011  -75.083596
-15.906601 0.164405 246.896765  455.630762 32.302579  76.022538  235.394610
-15.742464 0.156358 249.228751   67.444034 33.806814  45.558196 -212.808361
-15.988257 0.165774 210.992888 -118.440234 34.073750  73.960171   28.565575
-16.006810 0.154087 150.863963    2.294946 31.897955  38.209082  -73.323979
-16.194917 0.162639 250.488425  388.165492 33.687612  44.652894 -129.699355
-15.693242 0.165055 213.830177  -93.785021 34.751291  47.075202  -76.875720
-15.910371 0.163881 235.299728   48.301369 31.284253  67.066091   47.132300
-15.877198 0.161113 223.244645   71.656524 34.737358  41.156151   80.617484
-16.144801 0.161375 222.287916  168.699166 33.038518  77.289429  -62.649007
-16.102166 0.157672 238.610176  269.771930 33.409350  55.013112  -86.338004
-16.256578 0.164932 222.402073  522.131196 35.258724  68.109393  -76.607085
-16.099848 0.165966 251.291060  855.704226 31.503792  92.785528   38.959265
-15.895645 0.155467 193.196353   40.540899 32.667101  63.228708    6.415906
-16.182705 0.163608 229.084815   76.505741 34.439755  56.818583   -5.294543
-15.792393 0.157611 188.373107  273.233655 31.907875  40.730310  -59.915669
-16.011437 0.163461 266.307247  590.881212 35.073627  48.986201 -120.690446
-16.107275 0.164344 264.615543  871.819366 31.503831  80.080550  -37.630464
-15.904875 0.155885 235.676550  267.616835 32.831456  47.247787   -5.743734
-15.712713 0.164114 229.463607  150.854927 34.369104  83.192879   32.502354
-16.316248 0.162206 191.273705  949.561523 33.349065  49.062814   98.577934
-15.914930 0.163835 226.729529    9.888471 29.863135  56.370748  -89.724100
-16.494400 0.160280 207.618590   20.237241 33.331960  62.898991  175.099885
-16.062624 0.160552 234.342791  127.644678 31.692438  70.533424 -101.243287
-16.152030 0.158845 193.070720  631.807672 32.625325  38.326688   -7.340393
-16.239696 0.158295 185.947213   44.105444 32.388850  66.499712  250.859204
-16.161347 0.165197 288.842712  -87.673964 31.622574  44.671058 -188.225867
-16.382454 0.160190 208.583067   33.745645 32.494162  63.506692  174.592602
-15.739961 0.156031 202.101384  693.826026 32.762335  46.060933  -27.958248
-16.068532 0.158867 263.155635  561.013013 31.567919  66.018787  -18.230083
-15.678508 0.149905 184.444939  473.809568 33.366726  30.767022  219.849474
-15.749956 0.158643 215.091199  113.562381 30.689674  35.047042 -100.786556
-16.052923 0.161324 241.043672  189.154514 35.240166  44.798171   92.113488
-15.865328 0.160964 214.590962  -45.452435 36.119704  68.281785  -80.006130
-15.714110 0.165938 252.073526  218.170258 30.946272  74.491689  204.450270
-15.923451 0.157630 198.597503  860.063821 31.104638  22.314608   70.226730
-16.255140 0.156995 248.589554  243.107964 32.528027  53.388333   37.057696
-15.879090 0.158964 201.906161  295.681358 31.984762  26.003708   73.142925
-16.104748 0.158150 236.133151  225.588199 32.720710  49.941278   -0.408788
-15.543684 0.168891 233.756427   20.762729 30.986897  88.698245 -105.358997
-16.220153 0.154415 191.649734   72.639010 35.797060  29.811068    8.596449
-16.280504 0.156376 197.229923   64.181538 33.498546  41.813106 -135.723477
-16.082144 0.158354 248.055163  441.459079 30.978170  49.279714   62.652528
-16.081994 0.158369 270.390559  172.063004 34.060611  70.624976 -147.453730
-15.892533 0.157711 208.882596  330.083094 33.853104  28.503192  146.941653
-15.817498 0.155605 245.115634  176.735431 34.099980  35.087704 -156.187886
-15.954113 0.157118 198.634964   62.233332 31.307884  59.033610  -17.879053
-16.253611 0.166687 186.217706  -19.921495 31.657331  50.787373 -110.316195
-15.863545 0.159901 210.998728 -168.271281 32.691610  55.560974 -129.309438
-16.004565 0.159069 173.904433  236.291969 34.486876  14.133980  144.742912
-15.980121 0.157284 164.068907   11.437986 32.545523  83.132767 -130.747089
-15.840189 0.166748 255.785975  -33.427514 34.893421  62.542793 -240.224969
-16.193833 0.168179 187.885372  392.960909 33.280294  63.391754  271.383750
-16.447989 0.161478 206.901506  131.608290 32.089382  77.171347   13.319982
-15.810155 0.147097 224.545957   62.401117 29.060979  55.088811 -142.031749
-15.829416 0.156084 191.812718   22.243435 34.016640  40.237458 -120.798356
-15.820447 0.159983 210.325602  525.717357 31.427028  20.556485   -7.090103
-15.621254 0.163946 289.000519  364.093453 31.300951  66.711240  -93.467081
-15.768912 0.163125 221.657377   33.271234 31.894734  59.873845 -181.064884
-16.353462 0.149996 232.087699  -64.355204 32.933359  28.067499 -190.323355
-15.734226 0.157657 228.198009  265.794860 31.509142  66.184285  -56.868323
-16.431859 0.156645 199.599893 -193.684638 32.556791  45.038557 -140.829393
-16.021911 0.163062 204.758228 -308.894982 30.935977  58.525990 -151.927294
-15.806359 0.158442 234.687301  100.068643 32.655223  38.122466 -120.410812
-15.889936 0.157843 231.768056  192.021095 36.254027  49.927563   13.346293
-16.095010 0.161671 249.516450  442.883914 31.333573  63.858779  163.871988
-15.933766 0.159494 221.366422    4.783809 33.853057  52.168302  -97.055118
-16.075313 0.162148 254.790888  332.427131 32.078458  71.080353  -31.554287
-16.347329 0.159326 219.113441   58.171497 30.793974  59.130500  -78.610738
-15.840406 0.161993 238.396245  320.461591 29.283497  37.739927  178.078635
-15.756176 0.161501 208.574403  301.464109 31.252824  50.624117  302.354679
-16.562601 0.168393 183.332343  135.964019 34.265149  84.937412  280.520872
-15.479351 0.156513 262.354591   28.330121 33.275139  37.961856 -177.531056
-15.686756 0.158844 245.918098  586.545775 34.153608  48.719485 -113.719141
-16.099400 0.162674 217.962194 -123.734257 33.037103  59.506734  121.734295
-15.811607 0.161341 223.444938  341.594944 32.623962  34.483522   13.957988
-16.876916 0.161835 216.847975  173.508861 30.954874  68.860812   35.881899
-15.971680 0.160410 220.373218   -7.119467 33.335879  62.087232   59.428119
-15.889713 0.155860 203.644880  175.053905 31.698468  30.967695  -76.915053
-15.680421 0.158268 231.380236  274.007331 33.962039  50.639573  -67.334003
-15.653720 0.160343 257.392964  353.463908 32.451350  51.418726  119.072992
-15.740143 0.153199 270.785394  540.301634 33.533834  51.786668 -175.659941
-15.497983 0.148969 277.167172  246.912841 32.703524  56.941329 -230.607619
-15.878552 0.164354 224.046585   52.441352 34.987271  41.707502  -78.763556
-15.865243 0.171342 176.222756  545.264486 34.612781  51.457332  252.207061
-15.828325 0.158235 185.063125  -20.452779 31.411607  70.615480  -36.997098
-16.027551 0.160656 252.293891   19.312694 34.327860  71.821654 -161.932621
-15.932992 0.156242 228.727123  143.756149 34.129973  48.982432   60.852165
-15.937066 0.160145 220.612673  460.553506 29.485457  35.088655  155.457325
-15.973403 0.155220 229.218196  -31.082346 31.671954  40.866311 -198.353424
-16.024059 0.169506 206.828289  362.046148 36.419544  25.892784  192.251622
-15.954908 0.155494 244.546783  326.486783 31.268241  53.861064  198.277732
-15.849570 0.159894 228.557883  284.213893 31.950195  44.548191 -120.138952
-15.883073 0.153888 202.005202  463.461060 33.650929  66.871033  -68.861903
-15.785116 0.164638 172.419965  431.346106 32.559125  41.589618  284.375530
-16.212610 0.158349 250.304831  199.341476 34.173547  37.672636 -161.092433
-16.434383 0.150653 209.635374  395.959652 31.067863  30.025654   67.556703
-16.079847 0.161560 214.627890  413.809481 31.495193  54.549501  263.853646
-16.072961 0.161794 226.531795  299.912081 31.355035  89.424651  -90.576492
-15.806296 0.172519 249.552312  418.109267 29.613800  37.318686  -21.711478
-15.800364 0.159256 189.008154  365.426230 32.159278  21.294028  176.391082
-15.868595 0.162680 276.422840  652.408414 33.118502  51.231584 -109.014578
-16.127022 0.164285 228.440618   59.665929 31.080565  63.050751   23.125855
-15.949607 0.155619 203.592738   11.065034 32.040996  68.951410 -196.355379
-16.099500 0.155360 180.375660  348.820237 35.548847  58.233717  269.166553
-15.769829 0.158739 263.869517  481.900927 33.443004  55.156263  -68.696381
-16.038769 0.155992 183.799432 -127.401421 30.259943  51.175573   97.325875
-15.754043 0.158385 240.526874  273.956487 34.243850  70.787289   64.996548
-15.819195 0.167399 165.754691  633.141275 34.457988  40.727157   99.508571
-16.375976 0.158348 215.432719  372.234826 36.460373  37.161932 -108.599689
-15.763561 0.153800 287.092045  368.302718 32.235002  51.960571 -136.393304
-16.046586 0.163280 184.920356  155.870925 33.190451  37.029431  -24.628641
-15.951009 0.156711 248.140367  197.469369 36.050904  69.873885 -207.174713
